fonte_dados,cod_estacao,nome_estacao,ano,n_registros,n_registros_com_valor,n_registros_sem_valor,n_datas_com_registro,n_meses_com_registro,inicio,fim,precipitacao_min,precipitacao_max
CEMADEN,261340401A,SAO JOSE DA COROA GRANDE - APAC,2022,6558,6558,0,274,11,2022-01-08T11:40:00Z,2022-12-31T20:00:00Z,0,12.21
CEMADEN,261340401A,SAO JOSE DA COROA GRANDE - APAC,2023,9697,9697,0,338,12,2023-01-01T11:40:00Z,2024-01-01T02:00:00Z,0,25.73
CEMADEN,261340401A,SAO JOSE DA COROA GRANDE - APAC,2024,9443,9443,0,364,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0,13.85
CEMADEN,261340401A,SAO JOSE DA COROA GRANDE - APAC,2025,10241,10241,0,365,12,2025-01-01T03:00:00Z,2025-12-31T17:40:00Z,0,13.86
CEMADEN,261350301A,SAO JOSE DO BELMONTE  - APAC,2018,8612,8612,0,344,12,2018-01-19T22:10:00Z,2019-01-01T02:50:00Z,0,19.54
CEMADEN,261350301A,SAO JOSE DO BELMONTE  - APAC,2019,8654,8654,0,348,12,2019-01-01T03:00:00Z,2020-01-01T02:50:00Z,0,17.48
CEMADEN,261350301A,SAO JOSE DO BELMONTE  - APAC,2020,994,994,0,41,2,2020-01-01T03:50:00Z,2020-02-10T19:30:00Z,0,22.3
CEMADEN,261350301A,SAO JOSE DO BELMONTE  - APAC,2021,76,76,0,4,1,2021-10-15T15:20:00Z,2021-10-19T02:50:00Z,0,0.2
CEMADEN,261350301A,SAO JOSE DO BELMONTE  - APAC,2023,2717,2717,0,114,4,2023-09-05T19:40:00Z,2024-01-01T02:50:00Z,0,6.71
CEMADEN,261350301A,SAO JOSE DO BELMONTE  - APAC,2024,7955,7955,0,331,12,2024-01-01T03:50:00Z,2025-01-01T02:50:00Z,0,15.15
CEMADEN,261350301A,SAO JOSE DO BELMONTE  - APAC,2025,8630,8630,0,303,10,2025-01-01T03:50:00Z,2025-10-30T10:00:00Z,0,9.35
CEMADEN,261350301C,SAO JOSE DO BELMONTE,2017,1452,1452,0,17,3,2017-01-17T14:20:00Z,2017-03-10T09:20:00Z,0,8.2
CEMADEN,261350302A,BOM NOME - APAC,2018,8446,8446,0,342,12,2018-01-13T22:00:00Z,2019-01-01T02:00:00Z,0,13.63
CEMADEN,261350302A,BOM NOME - APAC,2019,8563,8563,0,349,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,0,18.72
CEMADEN,261350302A,BOM NOME - APAC,2020,7924,7924,0,322,11,2020-01-01T03:00:00Z,2020-11-20T12:50:00Z,0,16.69
CEMADEN,261350302A,BOM NOME - APAC,2021,77,77,0,7,1,2021-10-10T17:00:00Z,2021-10-19T03:00:00Z,0,1.77
CEMADEN,261350302A,BOM NOME - APAC,2023,7866,7866,0,316,11,2023-02-16T13:20:00Z,2024-01-01T02:00:00Z,0,15.44
CEMADEN,261350302A,BOM NOME - APAC,2024,9263,9263,0,366,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0,13.22
CEMADEN,261350302A,BOM NOME - APAC,2025,9852,9852,0,357,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,0,16.86
CEMADEN,261360201C,SAO JOSE DO EGITO,2017,6203,6203,0,131,10,2017-01-09T22:00:00Z,2017-10-16T12:00:00Z,0,12.2
CEMADEN,261360201C,SAO JOSE DO EGITO,2018,4043,4043,0,332,12,2018-01-18T11:00:00Z,2018-12-31T17:00:00Z,0,16.8
CEMADEN,261360201C,SAO JOSE DO EGITO,2019,2065,2065,0,326,12,2019-01-01T13:00:00Z,2019-12-31T14:00:00Z,0,4
CEMADEN,261360201C,SAO JOSE DO EGITO,2020,1577,1577,0,305,12,2020-01-01T11:00:00Z,2020-12-31T14:00:00Z,0,5.8
CEMADEN,261360201C,SAO JOSE DO EGITO,2021,1911,1911,0,273,12,2021-01-01T11:00:00Z,2021-12-31T16:00:00Z,0,3.2
CEMADEN,261360201C,SAO JOSE DO EGITO,2022,2848,2848,0,293,12,2022-01-01T12:00:00Z,2022-12-31T19:00:00Z,0,8.2
CEMADEN,261360201C,SAO JOSE DO EGITO,2023,337,337,0,22,3,2023-01-01T13:00:00Z,2023-05-01T03:20:00Z,0,3.8
CEMADEN,261370101A,Chã da Tábua,2017,13466,13466,0,363,12,2017-01-01T03:00:00Z,2018-01-01T02:30:00Z,0,18.93
CEMADEN,261370101A,Chã da Tábua,2018,8711,8711,0,365,12,2018-01-01T03:30:00Z,2019-01-01T02:30:00Z,0,0.2
CEMADEN,261370101A,Chã da Tábua,2019,9607,9607,0,354,12,2019-01-01T03:30:00Z,2020-01-01T02:30:00Z,0,9.96
CEMADEN,261370101A,Chã da Tábua,2020,10065,10065,0,366,12,2020-01-01T03:30:00Z,2021-01-01T02:50:00Z,0,15.12
CEMADEN,261370101A,Chã da Tábua,2021,10886,10886,0,365,12,2021-01-01T03:00:00Z,2022-01-01T02:30:00Z,0,13.21
CEMADEN,261370101A,Chã da Tábua,2022,9202,9202,0,301,11,2022-01-01T03:30:00Z,2023-01-01T02:30:00Z,0,77.63
CEMADEN,261370101A,Chã da Tábua,2023,10988,10988,0,365,12,2023-01-01T03:30:00Z,2024-01-01T02:30:00Z,0,12.8
CEMADEN,261370101A,Chã da Tábua,2024,10219,10219,0,366,12,2024-01-01T03:30:00Z,2025-01-01T02:30:00Z,0,12.81
CEMADEN,261370101A,Chã da Tábua,2025,11461,11461,0,352,12,2025-01-01T03:30:00Z,2025-12-31T20:30:00Z,0,15.57
CEMADEN,261370102A,Nossa Senhora da Luz,2017,14008,14008,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:40:00Z,0,11.39
CEMADEN,261370102A,Nossa Senhora da Luz,2018,10124,10124,0,365,12,2018-01-01T03:40:00Z,2019-01-01T02:40:00Z,0,11.81
CEMADEN,261370102A,Nossa Senhora da Luz,2019,9967,9967,0,356,12,2019-01-01T03:40:00Z,2020-01-01T02:40:00Z,0,15.79
CEMADEN,261370102A,Nossa Senhora da Luz,2020,9857,9857,0,366,12,2020-01-01T03:40:00Z,2021-01-01T02:50:00Z,0,7.7
CEMADEN,261370102A,Nossa Senhora da Luz,2021,10319,10319,0,365,12,2021-01-01T03:30:00Z,2021-12-31T10:40:00Z,0,9.79
CEMADEN,261370102A,Nossa Senhora da Luz,2022,9097,9097,0,307,11,2022-01-01T07:50:00Z,2022-11-29T09:50:00Z,0,13.01
CEMADEN,261370102A,Nossa Senhora da Luz,2024,5183,5183,0,202,7,2024-06-13T19:30:00Z,2025-01-01T02:50:00Z,0,9.76
CEMADEN,261370102A,Nossa Senhora da Luz,2025,3039,3039,0,127,5,2025-01-01T03:50:00Z,2025-05-07T18:50:00Z,0,0.2
CEMADEN,261370103A,Tiúma,2017,14056,14056,0,363,12,2017-01-01T03:00:00Z,2018-01-01T02:50:00Z,0,10.17
CEMADEN,261370103A,Tiúma,2018,10074,10074,0,365,12,2018-01-01T03:50:00Z,2019-01-01T02:50:00Z,0,9.96
CEMADEN,261370103A,Tiúma,2019,9859,9859,0,355,12,2019-01-01T03:50:00Z,2020-01-01T02:50:00Z,0,11.38
CEMADEN,261370103A,Tiúma,2020,9940,9940,0,366,12,2020-01-01T03:50:00Z,2021-01-01T02:50:00Z,0,8.16
CEMADEN,261370103A,Tiúma,2021,10454,10454,0,365,12,2021-01-01T03:00:00Z,2022-01-01T02:50:00Z,0,15.78
CEMADEN,261370103A,Tiúma,2022,10774,10774,0,365,12,2022-01-01T03:50:00Z,2023-01-01T02:50:00Z,0,11.79
CEMADEN,261370103A,Tiúma,2023,10674,10674,0,365,12,2023-01-01T03:50:00Z,2024-01-01T02:50:00Z,0,16.65
CEMADEN,261370103A,Tiúma,2024,9877,9877,0,366,12,2024-01-01T03:50:00Z,2025-01-01T02:50:00Z,0,13.25
CEMADEN,261370103A,Tiúma,2025,8173,8173,0,290,11,2025-01-01T03:50:00Z,2025-11-08T05:20:00Z,0,15.25
CEMADEN,261370104A,Rua dos Milagres,2017,4952,4952,0,133,6,2017-01-01T03:00:00Z,2017-08-08T01:30:00Z,0,12.2
CEMADEN,261370104A,Rua dos Milagres,2018,1238,1238,0,155,9,2018-04-24T20:20:00Z,2018-12-31T11:00:00Z,0,13.2
CEMADEN,261370104A,Rua dos Milagres,2019,5775,5775,0,217,9,2019-01-02T00:10:00Z,2020-01-01T02:00:00Z,0,7.6
CEMADEN,261370104A,Rua dos Milagres,2020,10055,10055,0,366,12,2020-01-01T03:00:00Z,2021-01-01T02:40:00Z,0,9.8
CEMADEN,261370104A,Rua dos Milagres,2021,10701,10701,0,361,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,0,12.6
CEMADEN,261370104A,Rua dos Milagres,2022,11528,11528,0,365,12,2022-01-01T03:00:00Z,2023-01-01T02:20:00Z,0,20.2
CEMADEN,261370104A,Rua dos Milagres,2023,10984,10984,0,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,0,16.2
CEMADEN,261370104A,Rua dos Milagres,2024,10347,10347,0,366,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0,16.2
CEMADEN,261370104A,Rua dos Milagres,2025,11934,11934,0,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,0,11.8
CEMADEN,261370105A,SAO LOURENCO DA MATA - APAC,2017,1169,1169,0,49,2,2017-11-13T18:00:00Z,2018-01-01T02:00:00Z,0,9.61
CEMADEN,261370105A,SAO LOURENCO DA MATA - APAC,2018,3999,3999,0,145,8,2018-01-01T03:00:00Z,2018-08-04T10:40:00Z,0,504.57
CEMADEN,261370105A,SAO LOURENCO DA MATA - APAC,2019,6183,6183,0,213,8,2019-05-20T18:20:00Z,2020-01-01T02:00:00Z,0,9.76
CEMADEN,261370105A,SAO LOURENCO DA MATA - APAC,2020,4142,4142,0,155,6,2020-01-01T03:00:00Z,2020-06-18T07:00:00Z,0,13.23
CEMADEN,261370105A,SAO LOURENCO DA MATA - APAC,2021,6445,6445,0,219,8,2021-05-14T06:10:00Z,2022-01-01T02:00:00Z,0,8.55
CEMADEN,261370105A,SAO LOURENCO DA MATA - APAC,2022,937,937,0,34,2,2022-01-01T03:00:00Z,2022-02-03T19:00:00Z,0,11.38
CEMADEN,261380001A,SAO VICENTE FERRER - APAC,2017,637,637,0,28,1,2017-12-04T17:30:00Z,2018-01-01T00:20:00Z,0,2.95
CEMADEN,261380001A,SAO VICENTE FERRER - APAC,2018,10117,10117,0,365,12,2018-01-01T03:20:00Z,2019-01-01T02:20:00Z,0,12.19
CEMADEN,261380001A,SAO VICENTE FERRER - APAC,2019,9683,9683,0,339,12,2019-01-01T03:20:00Z,2019-12-31T12:30:00Z,0,14.07
CEMADEN,261380001A,SAO VICENTE FERRER - APAC,2020,7019,7019,0,300,11,2020-01-01T12:30:00Z,2021-01-01T01:30:00Z,0,8.54
CEMADEN,261380001A,SAO VICENTE FERRER - APAC,2021,10285,10285,0,365,12,2021-01-01T03:20:00Z,2022-01-01T02:20:00Z,0,11.6
CEMADEN,261380001A,SAO VICENTE FERRER - APAC,2022,10893,10893,0,365,12,2022-01-01T03:20:00Z,2023-01-01T02:20:00Z,0,20.6
CEMADEN,261380001A,SAO VICENTE FERRER - APAC,2023,10755,10755,0,365,12,2023-01-01T03:20:00Z,2024-01-01T02:20:00Z,0,13.01
CEMADEN,261380001A,SAO VICENTE FERRER - APAC,2024,9737,9737,0,347,12,2024-01-01T03:20:00Z,2025-01-01T02:20:00Z,0,18.93
CEMADEN,261380001A,SAO VICENTE FERRER - APAC,2025,8474,8474,0,305,12,2025-01-01T03:20:00Z,2025-12-31T22:20:00Z,0,32.31
CEMADEN,261380002A,G2-261380002A,2025,3967,3967,0,127,5,2025-08-27T21:00:00Z,2025-12-31T23:10:00Z,0,2.2
CEMADEN,261390901A,Serra Talhada [DNOCS] - APAC,2024,4139,4139,0,181,7,2024-06-24T17:10:00Z,2024-12-31T19:40:00Z,0,6.89
CEMADEN,261390901A,Serra Talhada [DNOCS] - APAC,2025,4528,4528,0,176,7,2025-01-01T04:20:00Z,2025-09-19T12:40:00Z,0,8.52
CEMADEN,261390901C,SERRA TALHADA,2017,497,497,0,11,3,2017-03-02T00:00:00Z,2017-12-28T23:00:00Z,0,2.4
CEMADEN,261390901C,SERRA TALHADA,2018,7732,7732,0,316,11,2018-02-05T14:00:00Z,2018-12-28T22:00:00Z,0,16.6
CEMADEN,261390901C,SERRA TALHADA,2019,7726,7726,0,343,12,2019-01-03T18:00:00Z,2019-12-31T19:40:00Z,0,15
CEMADEN,261390901C,SERRA TALHADA,2020,7874,7874,0,366,12,2020-01-01T10:00:00Z,2020-12-31T20:00:00Z,0,17.8
CEMADEN,261390901C,SERRA TALHADA,2021,2104,2104,0,175,9,2021-01-01T14:00:00Z,2021-09-12T11:00:00Z,0,0.2
CEMADEN,261390901C,SERRA TALHADA,2022,4578,4578,0,181,7,2022-06-21T19:00:00Z,2022-12-27T02:00:00Z,0,11
CEMADEN,261390901C,SERRA TALHADA,2023,8478,8478,0,343,12,2023-01-01T11:00:00Z,2024-01-01T02:00:00Z,0,20.6
CEMADEN,261390901C,SERRA TALHADA,2024,8145,8145,0,343,12,2024-01-01T03:00:00Z,2024-12-16T21:00:00Z,0,12.6
CEMADEN,261390901C,SERRA TALHADA,2025,2790,2790,0,87,3,2025-08-05T14:20:00Z,2025-10-30T15:00:00Z,0,8.6
CEMADEN,261390902A,G2-261390902A,2025,1423,1423,0,44,2,2025-09-03T14:00:00Z,2025-10-31T23:10:00Z,0,2.2
CEMADEN,261390902A,G2-Ginásio AESET,2025,1321,1321,0,62,3,2025-11-01T01:20:00Z,2025-12-31T23:10:00Z,0,5.6
CEMADEN,261390903A,G2-261390903A,2025,1766,1766,0,44,2,2025-09-03T15:10:00Z,2025-10-31T23:10:00Z,0,5.8
CEMADEN,261390903A,G2-Varzinha,2025,1477,1477,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,3.2
CEMADEN,261390904A,G2-261390904A,2025,1732,1732,0,43,2,2025-09-19T14:40:00Z,2025-10-31T23:10:00Z,0,0.2
CEMADEN,261390904A,G2-Policlínica do IPSEP,2025,1474,1474,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,5.2
CEMADEN,261400601A,IPUEIRA - APAC,2018,673,673,0,92,7,2018-02-07T07:00:00Z,2018-12-31T05:10:00Z,0,13.01
CEMADEN,261400601A,IPUEIRA - APAC,2019,318,318,0,42,5,2019-01-01T04:30:00Z,2019-05-18T12:10:00Z,0,74.69
CEMADEN,261400601A,IPUEIRA - APAC,2023,2812,2812,0,117,4,2023-09-06T17:00:00Z,2024-01-01T02:10:00Z,0,4.92
CEMADEN,261400601A,IPUEIRA - APAC,2024,7911,7911,0,336,12,2024-01-01T03:10:00Z,2024-12-31T19:10:00Z,0,21.25
CEMADEN,261400601A,IPUEIRA - APAC,2025,5922,5922,0,268,12,2025-01-01T03:20:00Z,2025-12-29T06:30:00Z,0,16.22
CEMADEN,261400601U,SERRITA,2017,5287,5287,0,183,12,2017-01-10T18:40:00Z,2018-01-01T02:00:00Z,0,1
CEMADEN,261400601U,SERRITA,2018,2444,2444,0,136,7,2018-01-01T03:00:00Z,2018-08-05T15:00:00Z,0,3.6
CEMADEN,261400601U,SERRITA,2019,2361,2361,0,94,4,2019-04-13T17:00:00Z,2019-07-15T18:00:00Z,0,7.6
CEMADEN,261400601U,SERRITA,2023,3130,3130,0,146,8,2023-05-22T19:30:00Z,2023-12-22T16:00:00Z,0,14.4
CEMADEN,261410501A,MODERNA - APAC,2018,8497,8497,0,350,12,2018-01-16T14:40:00Z,2019-01-01T02:00:00Z,0,15.1
CEMADEN,261410501A,MODERNA - APAC,2019,7288,7288,0,320,12,2019-01-01T03:00:00Z,2019-12-31T15:00:00Z,0,11.39
CEMADEN,261410501A,MODERNA - APAC,2020,4831,4831,0,226,9,2020-01-01T12:10:00Z,2021-01-01T02:00:00Z,0,17.07
CEMADEN,261410501A,MODERNA - APAC,2021,3361,3361,0,140,6,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,0,11.99
CEMADEN,261410501A,MODERNA - APAC,2022,9086,9086,0,363,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,0,21.45
CEMADEN,261410501A,MODERNA - APAC,2023,9093,9093,0,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,0,16.86
CEMADEN,261410501A,MODERNA - APAC,2024,8424,8424,0,342,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0,19.38
CEMADEN,261410501A,MODERNA - APAC,2025,10102,10102,0,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,0,14.31
CEMADEN,261410501C,SERTANIA,2017,7522,7522,0,185,12,2017-01-03T21:40:00Z,2017-12-04T23:00:00Z,0,15.6
CEMADEN,261410501C,SERTANIA,2018,7926,7926,0,344,12,2018-01-03T11:00:00Z,2018-12-31T20:00:00Z,0,10.2
CEMADEN,261410501C,SERTANIA,2019,6492,6492,0,334,12,2019-01-02T10:00:00Z,2019-12-31T23:00:00Z,0,15.4
CEMADEN,261410501C,SERTANIA,2020,1484,1484,0,224,11,2020-01-01T10:00:00Z,2020-12-30T19:00:00Z,0,17.2
CEMADEN,261410501C,SERTANIA,2021,3723,3723,0,355,12,2021-01-01T16:00:00Z,2021-12-31T15:00:00Z,0,8.8
CEMADEN,261410501C,SERTANIA,2022,6708,6708,0,328,12,2022-01-01T13:00:00Z,2022-12-30T04:00:00Z,0,12.2
CEMADEN,261410501C,SERTANIA,2023,8715,8715,0,355,12,2023-01-02T12:00:00Z,2024-01-01T02:00:00Z,0,9.6
CEMADEN,261410501C,SERTANIA,2024,345,345,0,14,1,2024-01-01T03:00:00Z,2024-01-16T18:00:00Z,0,16.2
CEMADEN,261410501C,SERTANIA,2025,396,396,0,20,1,2025-11-01T04:00:00Z,2025-11-21T09:00:00Z,0,0
CEMADEN,261410502A,G2-261410502A,2025,1987,1987,0,53,2,2025-09-09T20:00:00Z,2025-10-31T23:10:00Z,0,2.2
CEMADEN,261410502A,G2-CSU - Sertânia,2025,1480,1480,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,1.2
CEMADEN,261410502C,SERTANIA 2,2017,432,432,0,17,3,2017-06-02T20:20:00Z,2017-12-26T20:00:00Z,0,3
CEMADEN,261410502C,SERTANIA 2,2018,3222,3222,0,332,11,2018-02-01T20:00:00Z,2018-12-31T18:00:00Z,0,8.2
CEMADEN,261410502C,SERTANIA 2,2019,772,772,0,96,4,2019-01-01T12:00:00Z,2019-04-06T20:00:00Z,0,5.8
CEMADEN,261410502C,SERTANIA 2,2021,644,644,0,66,5,2021-08-31T16:00:00Z,2021-12-29T18:00:00Z,0,0
CEMADEN,261410502C,SERTANIA 2,2022,3366,3366,0,330,12,2022-01-01T13:00:00Z,2022-12-31T19:00:00Z,0,4
CEMADEN,261410502C,SERTANIA 2,2023,480,480,0,101,7,2023-01-01T11:00:00Z,2023-12-31T11:00:00Z,0,1.6
CEMADEN,261410502C,SERTANIA 2,2024,23,23,0,11,1,2024-01-01T20:00:00Z,2024-01-16T13:00:00Z,0,0
CEMADEN,261410503A,G2-261410503A,2025,1987,1987,0,53,2,2025-09-09T21:20:00Z,2025-10-31T23:10:00Z,0,0.4
CEMADEN,261410503A,G2-Parque de Exposição,2025,1482,1482,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,3.4
CEMADEN,261410504A,G2-261410504A,2025,1962,1962,0,52,2,2025-09-10T12:30:00Z,2025-10-31T23:10:00Z,0,1.4
CEMADEN,261410504A,G2-PRF - Cruzeiro do Nordeste,2025,1461,1461,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,5
CEMADEN,261420401A,Centro,2017,12386,12386,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,0,16.21
CEMADEN,261420401A,Centro,2018,10151,10151,0,365,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,0,12.6
CEMADEN,261420401A,Centro,2019,9859,9859,0,355,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,0,15.39
CEMADEN,261420401A,Centro,2020,9821,9821,0,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,0,10.16
CEMADEN,261420401A,Centro,2021,10651,10651,0,362,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,0,11.58
CEMADEN,261420401A,Centro,2022,11264,11264,0,364,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,0,21.24
CEMADEN,261420401A,Centro,2023,5703,5703,0,239,10,2023-01-01T03:00:00Z,2023-12-31T19:00:00Z,0,16.36
CEMADEN,261420401A,Centro,2024,5079,5079,0,317,12,2024-01-03T11:50:00Z,2025-01-01T02:00:00Z,0,13.63
CEMADEN,261420401A,Centro,2025,6384,6384,0,342,12,2025-01-01T03:00:00Z,2025-12-31T15:00:00Z,0,56.86
CEMADEN,261420402A,SIRINHAEM - APAC,2017,856,856,0,38,2,2017-11-24T16:40:00Z,2018-01-01T02:00:00Z,0,4.13
CEMADEN,261420402A,SIRINHAEM - APAC,2018,10071,10071,0,365,12,2018-01-01T05:00:00Z,2019-01-01T02:00:00Z,0,14.7
CEMADEN,261420402A,SIRINHAEM - APAC,2019,9842,9842,0,347,12,2019-01-01T03:00:00Z,2019-12-31T18:00:00Z,0,16.63
CEMADEN,261420402A,SIRINHAEM - APAC,2020,6398,6398,0,238,9,2020-01-01T12:50:00Z,2021-01-01T02:00:00Z,0,9.97
CEMADEN,261420402A,SIRINHAEM - APAC,2021,5293,5293,0,183,7,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,0,10.17
CEMADEN,261420402A,SIRINHAEM - APAC,2022,2039,2039,0,99,10,2022-01-01T03:00:00Z,2022-12-16T14:00:00Z,0,14.47
CEMADEN,261420402A,SIRINHAEM - APAC,2023,119,119,0,13,3,2023-04-14T19:00:00Z,2023-06-06T16:40:00Z,0,0.42
CEMADEN,261420402A,SIRINHAEM - APAC,2024,114,114,0,10,2,2024-02-15T14:10:00Z,2024-03-19T18:20:00Z,0,5.24
CEMADEN,261430301A,MOREILANDIA - APAC,2018,8654,8654,0,341,12,2018-01-25T12:50:00Z,2019-01-01T02:50:00Z,0,13.43
CEMADEN,261430301A,MOREILANDIA - APAC,2019,8546,8546,0,344,12,2019-01-01T03:50:00Z,2019-12-28T00:50:00Z,0,21.02
CEMADEN,261430301A,MOREILANDIA - APAC,2021,1981,1981,0,104,7,2021-01-14T12:00:00Z,2022-01-01T02:50:00Z,0,68.6
CEMADEN,261430301A,MOREILANDIA - APAC,2022,9541,9541,0,365,12,2022-01-01T03:50:00Z,2023-01-01T02:50:00Z,0,13.65
CEMADEN,261430301A,MOREILANDIA - APAC,2023,9204,9204,0,365,12,2023-01-01T03:50:00Z,2024-01-01T02:50:00Z,0,16.22
CEMADEN,261430301A,MOREILANDIA - APAC,2024,8796,8796,0,349,12,2024-01-01T03:50:00Z,2025-01-01T02:50:00Z,0,19
CEMADEN,261430301A,MOREILANDIA - APAC,2025,3832,3832,0,146,6,2025-01-01T03:50:00Z,2025-06-03T03:50:00Z,0,19.55
CEMADEN,261440201A,SOLIDAO - APAC,2023,2918,2918,0,127,6,2023-02-14T12:20:00Z,2023-12-31T22:40:00Z,0,10.58
CEMADEN,261440201A,SOLIDAO - APAC,2024,8542,8542,0,361,12,2024-01-01T06:50:00Z,2025-01-01T02:40:00Z,0,5.35
CEMADEN,261440201A,SOLIDAO - APAC,2025,10167,10167,0,365,12,2025-01-01T03:40:00Z,2025-12-31T23:40:00Z,0,12.6
CEMADEN,261450101A,Surubim [Bombeiros] - APAC,2023,8005,8005,0,297,10,2023-03-10T15:50:00Z,2024-01-01T02:30:00Z,0,7.12
CEMADEN,261450101A,Surubim [Bombeiros] - APAC,2024,9524,9524,0,366,12,2024-01-01T03:30:00Z,2025-01-01T02:30:00Z,0,9.58
CEMADEN,261450101A,Surubim [Bombeiros] - APAC,2025,10526,10526,0,365,12,2025-01-01T03:30:00Z,2025-12-31T23:30:00Z,0,7.34
CEMADEN,261460001A,Tabira [Compesa] - APAC,2024,4211,4211,0,182,7,2024-06-21T20:10:00Z,2024-12-31T19:00:00Z,0,5.31
CEMADEN,261460001A,Tabira [Compesa] - APAC,2025,5543,5543,0,240,11,2025-01-01T04:10:00Z,2025-11-23T15:30:00Z,0,17.9
CEMADEN,261460001C,TABIRA,2017,182,182,0,70,8,2017-02-20T15:00:00Z,2017-12-03T17:00:00Z,0,2.2
CEMADEN,261460001C,TABIRA,2018,113,113,0,23,2,2018-01-03T13:00:00Z,2018-02-09T18:00:00Z,0,0.2
CEMADEN,261460001C,TABIRA,2022,188,188,0,8,2,2022-06-27T20:00:00Z,2022-07-04T19:40:00Z,0,3.4
CEMADEN,261470901A,Centro,2017,11268,11268,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:10:00Z,0,6
CEMADEN,261470901A,Centro,2018,9386,9386,0,365,12,2018-01-01T03:10:00Z,2019-01-01T02:10:00Z,0,11.4
CEMADEN,261470901A,Centro,2019,9150,9150,0,362,12,2019-01-01T04:10:00Z,2020-01-01T02:10:00Z,0,11.2
CEMADEN,261470901A,Centro,2020,9451,9451,0,366,12,2020-01-01T03:10:00Z,2021-01-01T02:10:00Z,0,14.6
CEMADEN,261470901A,Centro,2021,2090,2090,0,87,3,2021-01-01T03:00:00Z,2021-03-28T10:30:00Z,0,6.4
CEMADEN,261470902A,TACAIMBO - APAC,2017,719,719,0,34,2,2017-11-15T16:50:00Z,2018-01-01T01:20:00Z,0,3.56
CEMADEN,261470902A,TACAIMBO - APAC,2018,8454,8454,0,361,12,2018-01-01T03:20:00Z,2019-01-01T02:20:00Z,0,12.2
CEMADEN,261470902A,TACAIMBO - APAC,2019,7885,7885,0,344,12,2019-01-01T03:20:00Z,2019-12-23T21:40:00Z,0,18.93
CEMADEN,261470902A,TACAIMBO - APAC,2020,4556,4556,0,223,10,2020-01-30T12:20:00Z,2021-01-01T01:20:00Z,0,12.81
CEMADEN,261470902A,TACAIMBO - APAC,2021,3700,3700,0,172,6,2021-01-01T03:10:00Z,2022-01-01T02:00:00Z,0,15.98
CEMADEN,261470902A,TACAIMBO - APAC,2022,9209,9209,0,363,12,2022-01-01T03:00:00Z,2023-01-01T02:50:00Z,0,11.59
CEMADEN,261470902A,TACAIMBO - APAC,2023,9551,9551,0,365,12,2023-01-01T03:10:00Z,2024-01-01T02:00:00Z,0,17.69
CEMADEN,261470902A,TACAIMBO - APAC,2024,6644,6644,0,283,11,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0,14.69
CEMADEN,261470902A,TACAIMBO - APAC,2025,10512,10512,0,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,0,9.97
CEMADEN,261470903A,G2-261470903A,2025,2266,2266,0,59,2,2025-09-03T12:10:00Z,2025-10-31T23:10:00Z,0,2.4
CEMADEN,261470903A,G2-Escola Mun Maria Luíza,2025,1459,1459,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,0.4
CEMADEN,261470904A,G2-261470904A,2025,2257,2257,0,59,2,2025-09-03T11:10:00Z,2025-10-31T23:10:00Z,0,3
CEMADEN,261470904A,G2-Prefeitura,2025,1457,1457,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,0.4
CEMADEN,261480801A,Tacaratu [Secretária de Desenvolvimento Social] - APAC,2023,8223,8223,0,304,10,2023-03-03T19:40:00Z,2024-01-01T02:40:00Z,0,19.96
