"ano","cod_estacao","no_estacao","dh_arredondado","n_linhas_v1","n_linhas_elegiveis","n_valores_distintos_elegiveis","nu_concentracao_horaria","nu_concentracao_horaria_mediana","minimo_elegivel_hora","maximo_elegivel_hora","amplitude_elegivel_hora","tipo_hora","diferenca_media_mediana"
2022,"14","IFPE",2022-07-14 12:00:00,2,2,2,19.2,19.2,13.7,24.7,11,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-15 01:00:00,2,2,2,15.6,15.6,15.4,15.8,0.4,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-15 02:00:00,2,2,2,14.4,14.4,4.1,24.7,20.6,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-15 03:00:00,2,2,2,15.45,15.45,9.8,21.1,11.3,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-15 05:00:00,2,2,2,16.2,16.2,12.1,20.3,8.2,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-15 06:00:00,2,2,2,16.4,16.4,11.7,21.1,9.4,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-15 07:00:00,2,2,2,16.95,16.95,9,24.9,15.9,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-15 09:00:00,2,2,2,22.4,22.4,20.7,24.1,3.4,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-15 10:00:00,2,2,2,14.5,14.5,9.6,19.4,9.8,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-15 11:00:00,2,2,2,22.4,22.4,13.5,31.3,17.8,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-15 12:00:00,2,2,2,4.4,4.4,2.5,6.3,3.8,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-16 02:00:00,2,2,2,7.2,7.2,1.6,12.8,11.2,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-16 03:00:00,2,2,2,6.65,6.65,2,11.3,9.3,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-16 04:00:00,2,2,2,5.15,5.15,0.6,9.7,9.1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-16 05:00:00,2,2,2,10.35,10.35,5.8,14.9,9.1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-16 06:00:00,2,2,2,9.6,9.6,3.8,15.4,11.6,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-16 07:00:00,2,2,2,11.8,11.8,11.5,12.1,0.6,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-16 08:00:00,2,2,2,9.7,9.7,8.3,11.1,2.8,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-16 09:00:00,2,2,2,7.7,7.7,6,9.4,3.4,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-16 10:00:00,2,2,2,4.35,4.35,3.6,5.1,1.5,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-16 11:00:00,2,2,2,11.9,11.9,10,13.8,3.8,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-16 12:00:00,2,2,2,5.7,5.7,3.3,8.1,4.8,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-17 01:00:00,2,2,2,0.9,0.9,0.5,1.3,0.8,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-17 02:00:00,2,2,2,12.55,12.55,11.5,13.6,2.1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-17 03:00:00,2,2,2,18.55,18.55,13.5,23.6,10.1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-17 04:00:00,2,2,2,10.85,10.85,7.9,13.8,5.9,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-17 05:00:00,2,2,2,22.65,22.65,13.6,31.7,18.1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-17 06:00:00,2,2,2,12,12,7.4,16.6,9.2,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-17 07:00:00,2,2,2,13.15,13.15,9.5,16.8,7.3,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-17 08:00:00,2,2,2,11.25,11.25,8.9,13.6,4.7,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-17 09:00:00,2,2,2,21.2,21.2,12.9,29.5,16.6,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-17 10:00:00,2,2,2,14.15,14.15,4.5,23.8,19.3,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-17 11:00:00,2,2,2,22.05,22.05,13,31.1,18.1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-17 12:00:00,2,2,2,11.85,11.85,6.4,17.3,10.9,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-18 01:00:00,2,2,2,23,23,22.1,23.9,1.8,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-18 02:00:00,2,2,2,27.45,27.45,20.5,34.4,13.9,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-18 04:00:00,2,2,2,14.15,14.15,11.2,17.1,5.9,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-18 05:00:00,2,2,2,19.2,19.2,18.9,19.5,0.600000000000001,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-18 06:00:00,2,2,2,22.9,22.9,21,24.8,3.8,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-18 07:00:00,2,2,2,21.65,21.65,20.9,22.4,1.5,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-18 09:00:00,2,2,2,25.5,25.5,22.1,28.9,6.8,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-18 10:00:00,2,2,2,34.65,34.65,29.9,39.4,9.5,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-18 11:00:00,2,2,2,12.65,12.65,12.6,12.7,0.0999999999999996,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-18 12:00:00,2,2,2,12.25,12.25,6.7,17.8,11.1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-19 01:00:00,2,2,2,12.6,12.6,12.1,13.1,1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-19 02:00:00,2,2,2,23.7,23.7,23.5,23.9,0.399999999999999,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-19 03:00:00,2,2,2,15.45,15.45,12,18.9,6.9,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-19 04:00:00,2,2,2,24.3,24.3,21.5,27.1,5.6,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-19 05:00:00,2,2,2,23.2,23.2,20.1,26.3,6.2,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-19 06:00:00,2,2,2,20.45,20.45,20.1,20.8,0.699999999999999,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-19 07:00:00,2,2,2,38.6,38.6,19.4,57.8,38.4,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-19 09:00:00,2,2,2,25.65,25.65,22.8,28.5,5.7,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-19 10:00:00,2,2,2,15.05,15.05,10.7,19.4,8.7,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-19 11:00:00,2,2,2,17.15,17.15,10.7,23.6,12.9,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-19 12:00:00,2,2,2,20.6,20.6,19.6,21.6,2,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-20 02:00:00,2,2,2,17.2,17.2,13.4,21,7.6,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-20 03:00:00,2,2,2,11.05,11.05,8.4,13.7,5.3,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-20 04:00:00,2,2,2,15.55,15.55,14,17.1,3.1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-20 05:00:00,2,2,2,15.5,15.5,9.2,21.8,12.6,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-20 06:00:00,2,2,2,17.15,17.15,15.6,18.7,3.1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-20 07:00:00,2,2,2,18.85,18.85,8,29.7,21.7,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-20 08:00:00,2,2,2,6.2,6.2,0.8,11.6,10.8,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-20 09:00:00,2,2,2,24.45,24.45,5.2,43.7,38.5,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-20 10:00:00,2,2,2,18.8,18.8,12.8,24.8,12,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-20 11:00:00,2,2,2,9.55,9.55,7,12.1,5.1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-20 12:00:00,2,2,2,7.9,7.9,0.6,15.2,14.6,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-21 01:00:00,2,2,2,16.237835,16.237835,7.7,24.77567,17.07567,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-21 02:00:00,2,2,2,18.08134,18.08134,16.3,19.86268,3.56268,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-21 03:00:00,2,2,2,21.36658,21.36658,17.6,25.13316,7.53316,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-21 04:00:00,2,2,2,11.969165,11.969165,10.7,13.23833,2.53833,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-21 05:00:00,2,2,2,10.0744165,10.0744165,6.548833,13.6,7.051167,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-21 06:00:00,2,2,2,14.625415,14.625415,12.35083,16.9,4.54917,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-21 07:00:00,2,2,2,19.720835,19.720835,16.2,23.24167,7.04167,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-21 08:00:00,2,2,2,18.4335,18.4335,15.5,21.367,5.867,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-21 09:00:00,2,2,2,11.9358335,11.9358335,8.524167,15.3475,6.823333,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-21 10:00:00,2,2,2,19.536665,19.536665,15.2815,23.79183,8.51033,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-21 11:00:00,2,2,2,17.173,17.173,15.075,19.271,4.196,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-21 12:00:00,2,2,2,14.386835,14.386835,14.27367,14.5,0.226330000000001,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-22 01:00:00,2,2,2,6.473,6.473,0.2185,12.7275,12.509,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-22 02:00:00,2,2,2,22.89525,22.89525,18.8445,26.946,8.1015,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-22 03:00:00,2,2,2,17.801,17.801,16.68467,18.91733,2.23266,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-22 04:00:00,2,2,2,19.503665,19.503665,14.5115,24.49583,9.98433,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-22 05:00:00,2,2,2,6.916417,6.916417,4.357167,9.475667,5.1185,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-22 06:00:00,2,2,2,13.391835,13.391835,4.538,22.24567,17.70767,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-22 07:00:00,2,2,2,12.074585,12.074585,5.478,18.67117,13.19317,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-22 08:00:00,2,2,2,22.9115,22.9115,19.42367,26.39933,6.97566,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-22 09:00:00,2,2,2,25.079085,25.079085,20.40067,29.7575,9.35683,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-22 10:00:00,2,2,2,15.4345835,15.4345835,9.285167,21.584,12.298833,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-22 11:00:00,2,2,2,13.997,13.997,11.07767,16.91633,5.83866,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-23 01:00:00,2,2,2,10.5791665,10.5791665,8.310333,12.848,4.537667,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-23 02:00:00,2,2,2,15.028585,15.028585,14.81067,15.2465,0.435829999999999,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-23 03:00:00,2,2,2,17.750915,17.750915,15.18433,20.3175,5.13317,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-23 04:00:00,2,2,2,17.722585,17.722585,16.594,18.85117,2.25717,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-23 05:00:00,2,2,2,17.551,17.551,13.63917,21.46283,7.82366,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-23 06:00:00,2,2,2,22.14875,22.14875,16.33817,27.95933,11.62116,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-23 07:00:00,2,2,2,19.585835,19.585835,11.8695,27.30217,15.43267,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-23 09:00:00,2,2,2,13.304835,13.304835,11.49467,15.115,3.62033,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-23 10:00:00,2,2,2,17.005165,17.005165,6.0845,27.92583,21.84133,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-23 11:00:00,2,2,2,15.312085,15.312085,9.5965,21.02767,11.43117,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-23 12:00:00,2,2,2,18.06925,18.06925,16.2665,19.872,3.6055,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-24 01:00:00,2,2,2,12.60675,12.60675,10.13133,15.08217,4.95084,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-24 02:00:00,2,2,2,19.16908,19.16908,15.90033,22.43783,6.5375,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-24 03:00:00,2,2,2,21.113,21.113,19.50367,22.72233,3.21866,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-24 04:00:00,2,2,2,20.526,20.526,18.835,22.217,3.382,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-24 05:00:00,2,2,2,22.969165,22.969165,12.3895,33.54883,21.15933,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-24 06:00:00,2,2,2,16.51075,16.51075,16.37917,16.64233,0.263160000000003,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-24 07:00:00,2,2,2,19.55258,19.55258,17.18133,21.92383,4.7425,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-24 08:00:00,2,2,2,19.8295,19.8295,14.36117,25.29783,10.93666,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-24 09:00:00,2,2,2,15.9275,15.9275,11.16067,20.69433,9.53366,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-24 10:00:00,2,2,2,13.453918,13.453918,5.226666,21.68117,16.454504,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-24 11:00:00,2,2,2,12.2439985,12.2439985,8.401167,16.08683,7.685663,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-07-24 12:00:00,2,2,2,14.8512485,14.8512485,9.963667,19.73883,9.775163,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"14","IFPE",2022-11-25,2,2,1,7.100167,7.100167,7.100167,7.100167,0,"DUPLICADA_CONCORDANTE",0
2022,"14","IFPE",2022-11-25 01:00:00,2,2,1,12.1365,12.1365,12.1365,12.1365,0,"DUPLICADA_CONCORDANTE",0
2022,"14","IFPE",2022-11-25 02:00:00,2,2,1,13.01667,13.01667,13.01667,13.01667,0,"DUPLICADA_CONCORDANTE",0
2022,"14","IFPE",2022-11-25 03:00:00,2,2,1,23.89967,23.89967,23.89967,23.89967,0,"DUPLICADA_CONCORDANTE",0
2022,"14","IFPE",2022-11-25 04:00:00,2,2,1,20.15767,20.15767,20.15767,20.15767,0,"DUPLICADA_CONCORDANTE",0
2022,"14","IFPE",2022-11-25 05:00:00,2,2,1,31.80533,31.80533,31.80533,31.80533,0,"DUPLICADA_CONCORDANTE",0
2022,"14","IFPE",2022-11-25 06:00:00,2,2,1,11.53033,11.53033,11.53033,11.53033,0,"DUPLICADA_CONCORDANTE",0
2022,"14","IFPE",2022-11-25 07:00:00,2,2,1,12.86283,12.86283,12.86283,12.86283,0,"DUPLICADA_CONCORDANTE",0
2022,"14","IFPE",2022-11-25 08:00:00,2,2,1,6.946333,6.946333,6.946333,6.946333,0,"DUPLICADA_CONCORDANTE",0
2022,"15","CPRH",2022-01-25 01:00:00,3,3,2,13.5,13.5,13,14,1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-25 02:00:00,3,3,2,17.5,17.5,14,21,7,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-25 03:00:00,3,3,2,33.5,33.5,16,51,35,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-25 04:00:00,3,3,2,19.5,19.5,6,33,27,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-25 05:00:00,3,3,2,19,19,17,21,4,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-25 06:00:00,3,3,2,22.5,22.5,16,29,13,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-25 07:00:00,3,3,2,27,27,22,32,10,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-25 08:00:00,3,3,2,23,23,20,26,6,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-25 09:00:00,3,3,2,15,15,11,19,8,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-25 10:00:00,3,3,2,44,44,28,60,32,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-25 11:00:00,3,3,2,25.5,25.5,18,33,15,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-25 12:00:00,2,2,1,30,30,30,30,0,"DUPLICADA_CONCORDANTE",0
2022,"15","CPRH",2022-01-26 01:00:00,3,3,2,39,39,22,56,34,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-26 02:00:00,3,3,2,18.5,18.5,6,31,25,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-26 03:00:00,3,3,2,37.5,37.5,17,58,41,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-26 04:00:00,3,3,2,39,39,11,67,56,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-26 05:00:00,3,3,2,48,48,20,76,56,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-26 06:00:00,3,3,2,22,22,21,23,2,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-26 07:00:00,3,3,2,30.5,30.5,23,38,15,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-26 08:00:00,3,3,2,32.5,32.5,31,34,3,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-26 09:00:00,2,2,2,36.5,36.5,28,45,17,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-26 10:00:00,2,2,2,23.5,23.5,23,24,1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-27 01:00:00,2,2,2,17.5,17.5,17,18,1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-27 02:00:00,2,2,2,13,13,4,22,18,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-27 03:00:00,2,2,2,13.5,13.5,4,23,19,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-27 04:00:00,2,2,2,8.5,8.5,4,13,9,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-27 05:00:00,2,2,2,11,11,6,16,10,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-27 06:00:00,2,2,2,9.5,9.5,5,14,9,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-27 07:00:00,2,2,2,17,17,7,27,20,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-27 08:00:00,2,2,2,15,15,13,17,4,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-27 09:00:00,2,2,2,17.5,17.5,8,27,19,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-27 10:00:00,2,2,2,13.5,13.5,7,20,13,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-27 11:00:00,2,2,2,17.5,17.5,16,19,3,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-27 12:00:00,2,2,2,16,16,12,20,8,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-28 01:00:00,2,2,2,22,22,14,30,16,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-28 02:00:00,2,2,2,51,51,27,75,48,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-28 03:00:00,2,2,2,18.5,18.5,17,20,3,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-28 04:00:00,2,2,2,23,23,18,28,10,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-28 05:00:00,2,2,2,21,21,14,28,14,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-28 06:00:00,2,2,1,18,18,18,18,0,"DUPLICADA_CONCORDANTE",0
2022,"15","CPRH",2022-01-28 07:00:00,2,2,2,18,18,11,25,14,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-28 08:00:00,2,2,2,35.5,35.5,20,51,31,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-28 09:00:00,2,2,2,15.5,15.5,10,21,11,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-28 10:00:00,2,2,2,38,38,23,53,30,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-28 11:00:00,2,2,2,18,18,16,20,4,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-28 12:00:00,2,2,2,22,22,18,26,8,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"15","CPRH",2022-01-29 01:00:00,2,2,2,12.5,12.5,1,24,23,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
