fonte_dados,cod_estacao,ano_alvo,estacao_mp10,nome_estacao,municipios,uf,tipo_estacao,periodicidade_fonte,situacao_estacao,altitude_m,latitude_min,latitude_max,longitude_min,longitude_max,n_registros,inicio_local,fim_local,anos,n_precipitacao_ausente,n_precipitacao_negativa,n_registros_duplicados,n_registros_conflitantes,latitude_ref,longitude_ref,amplitude_lat,amplitude_lon,flag_coordenada_variavel,primeiro_ano,ultimo_ano,n_anos_com_dados,n_anos_12_meses,n_anos_300_dias,n_anos_330_dias,media_dias_com_registro,menor_prop_registros_com_valor,media_prop_registros_com_valor,cod_estacao_mp10,municipio_mp10,latitude_mp10,longitude_mp10,distancia_km,faixa_distancia,estacao_historica,nota,n_registros_ano,n_registros_com_valor_ano,n_registros_sem_valor_ano,n_datas_com_registro_ano,n_meses_com_registro_ano,precipitacao_min_ano,precipitacao_max_ano,ano_tem_dados,ano_12_meses,ano_300_dias,ano_330_dias
CEMADEN,260790103A,2021,IPOJUCA,Cavaleiro,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.096,-8.096,-34.971,-34.971,59863,2017-01-01T03:00:00Z,2024-09-14T03:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.096,-34.971,0,0,FALSE,2017,2024,8,5,5,4,279.375,1,1,12,Ipojuca,-8.44359,-35.01403,38.9392528590804,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,9661,9661,0,343,12,0,11.38,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160621A,2021,IPOJUCA,Areias,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.102,-8.102,-34.929,-34.929,84361,2017-01-01T03:00:00Z,2024-12-21T19:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.102,-34.929,0,0,FALSE,2017,2024,8,8,8,8,361.5,1,1,12,Ipojuca,-8.44359,-35.01403,39.1185682787499,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10775,10775,0,365,12,0,15.2,TRUE,TRUE,TRUE,TRUE
CEMADEN,260790103G,2021,IPOJUCA,Curado II,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.08213,-8.082069,-35.002892,-35.002782,42816,2019-10-01T01:50:00Z,2024-03-21T07:10:00Z,2019;2020;2021;2022;2023;2024,0,0,0,0,-8.0820995,-35.002837,6.09999999987565e-05,0.000109999999999388,FALSE,2019,2024,6,4,3,3,255.166666666667,1,1,12,Ipojuca,-8.44359,-35.01403,40.2148313529891,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,11068,11068,0,361,12,0,14.8,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160617A,2021,IPOJUCA,Pina,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.099,-8.099,-34.887,-34.887,92364,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1490,0,-8.099,-34.887,0,0,FALSE,2017,2025,9,9,9,9,363.444444444444,1,1,12,Ipojuca,-8.44359,-35.01403,40.7867552117101,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10604,10604,0,365,12,0,14.05,TRUE,TRUE,TRUE,TRUE
CEMADEN,260790108A,2021,IPOJUCA,Curado 4 | CuradoII,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.08,-8.07105,-34.997,-34.99392,74068,2017-01-01T03:00:00Z,2024-05-13T19:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.075525,-34.99546,0.00895000000000046,0.00307999999999709,FALSE,2017,2024,8,6,6,6,278.666666666667,1,1,12,Ipojuca,-8.44359,-35.01403,40.9780003147163,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10996,10996,0,365,12,0,18.51,TRUE,TRUE,TRUE,TRUE
CEMADEN,261180401A,2021,IPOJUCA,Bandeirante,RIBEIRÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.507,-8.507,-35.385,-35.385,94352,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1644,0,-8.507,-35.385,0,0,FALSE,2017,2025,9,8,8,8,354.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,41.404339803184,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10646,10646,0,361,12,0,11.59,TRUE,TRUE,TRUE,TRUE
CEMADEN,260940201A,2021,IPOJUCA,Bonança,MORENO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.105,-8.105,-35.195,-35.195,80161,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1640,0,-8.105,-35.195,0,0,FALSE,2017,2025,9,6,6,6,301.888888888889,1,1,12,Ipojuca,-8.44359,-35.01403,42.5914825052928,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,9959,9959,0,361,12,0,10.37,TRUE,TRUE,TRUE,TRUE
CEMADEN,260590501A,2021,IPOJUCA,Centro,GAMELEIRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.587,-8.587,-35.386,-35.386,92847,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1534,0,-8.587,-35.386,0,0,FALSE,2017,2025,9,9,8,8,349.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,43.9036621845531,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10471,10471,0,361,12,0,21.67,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160603G,2021,IPOJUCA,Brega e Chique,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.038242,-8.038048,-34.980061,-34.979298,62553,2019-10-01T00:10:00Z,2025-12-31T23:10:00Z,2019;2020;2021;2022;2023;2024;2025,0,0,1482,0,-8.038145,-34.9796795,0.000194000000000472,0.000762999999999181,FALSE,2019,2025,7,6,6,6,318.142857142857,1,1,12,Ipojuca,-8.44359,-35.01403,45.2416909685113,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10652,10652,0,363,12,0,14.6,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160601A,2021,IPOJUCA,Varzea,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.036,-8.036,-34.98,-34.98,63277,2017-01-01T03:00:00Z,2025-07-11T12:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.036,-34.98,0,0,FALSE,2017,2025,9,4,4,4,249.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,45.4764575861178,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10665,10665,0,355,12,0,15.64,TRUE,TRUE,TRUE,TRUE
CEMADEN,260140901A,2021,IPOJUCA,Barreiros,BARREIROS,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.813,-8.813,-35.199,-35.199,88460,2017-01-01T03:00:00Z,2025-10-02T06:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,64,0,-8.813,-35.199,0,0,FALSE,2017,2025,9,7,7,6,334.111111111111,1,1,12,Ipojuca,-8.44359,-35.01403,45.8344271956091,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,8216,8216,0,344,12,0,6.3,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160620A,2021,IPOJUCA,Porto,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.054,-8.054,-34.873,-34.873,85125,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,878,0,-8.054,-34.873,0,0,FALSE,2017,2025,9,8,8,8,353.555555555556,1,1,12,Ipojuca,-8.44359,-35.01403,46.0165415009273,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10676,10676,0,365,12,0,16.2,TRUE,TRUE,TRUE,TRUE
CEMADEN,261370102A,2021,IPOJUCA,Nossa Senhora da Luz,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.037,-8.037,-35.1,-35.1,71594,2017-01-01T03:00:00Z,2025-05-07T18:50:00Z,2017;2018;2019;2020;2021;2022;2024;2025,0,0,2,0,-8.037,-35.1,0,0,FALSE,2017,2025,8,5,6,5,306.625,1,1,12,Ipojuca,-8.44359,-35.01403,46.1900687522404,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10319,10319,0,365,12,0,9.79,TRUE,TRUE,TRUE,TRUE
CEMADEN,260345401A,2021,IPOJUCA,Timbi,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.026,-8.026,-34.993,-34.993,92683,2017-01-01T03:00:00Z,2025-03-31T16:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.026,-34.993,0,0,FALSE,2017,2025,9,7,7,7,310.888888888889,1,1,12,Ipojuca,-8.44359,-35.01403,46.4915917526698,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,11151,11151,0,365,12,0,20.8,TRUE,TRUE,TRUE,TRUE
CEMADEN,260345403A,2021,IPOJUCA,Bairro dos Estados,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.026,-8.026,-34.975,-34.975,44407,2017-01-01T03:00:00Z,2023-08-05T02:10:00Z,2017;2018;2019;2020;2021;2022;2023,0,0,2,0,-8.026,-34.975,0,0,FALSE,2017,2023,7,3,3,3,224.142857142857,1,1,12,Ipojuca,-8.44359,-35.01403,46.6321849213329,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10957,10957,0,365,12,0,15.38,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160623A,2021,IPOJUCA,RECIFE - APAC,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.04491,-8.04491,-34.87518,-34.87518,79630,2017-10-05T12:50:00Z,2025-12-18T17:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,750,0,-8.04491,-34.87518,0,0,FALSE,2017,2025,9,8,8,7,324.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,46.8906593617092,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,7931,7931,0,360,12,0,17.69,TRUE,TRUE,TRUE,TRUE
CEMADEN,261640703A,2021,IPOJUCA,Cajá,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.111,-8.111,-35.284,-35.284,66621,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1490,0,-8.111,-35.284,0,0,FALSE,2017,2025,9,6,6,6,283,1,1,12,Ipojuca,-8.44359,-35.01403,47.4360256927005,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,9693,9693,0,365,12,0,5.9,TRUE,TRUE,TRUE,TRUE
CEMADEN,261640704A,2021,IPOJUCA,Livramento,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.121,-8.121,-35.298,-35.298,73172,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1554,0,-8.121,-35.298,0,0,FALSE,2017,2025,9,6,6,6,292.888888888889,1,1,12,Ipojuca,-8.44359,-35.01403,47.5714520293162,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,9542,9542,0,356,12,0,16.99,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160610A,2021,IPOJUCA,Alto Mandu,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.024,-8.024,-34.927,-34.927,75399,2017-07-13T18:30:00Z,2025-09-16T18:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.024,-34.927,0,0,FALSE,2017,2025,9,5,5,5,282.777777777778,1,1,12,Ipojuca,-8.44359,-35.01403,47.6292295071981,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,11886,11886,0,361,12,0,15.58,TRUE,TRUE,TRUE,TRUE
CEMADEN,260345404A,2021,IPOJUCA,Jardim Primavera,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.021425,-8.012,-34.987566,-34.969,99594,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1704,0,-8.0167125,-34.978283,0.00942500000000024,0.0185659999999999,TRUE,2017,2025,9,9,9,8,359.222222222222,1,1,12,Ipojuca,-8.44359,-35.01403,47.6294175865171,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10979,10979,0,365,12,0,11.18,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160603A,2021,IPOJUCA,Dois Irmãos | Estação Experimental UFRPE,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.018378,-8.018378,-34.947058,-34.947058,82926,2017-01-01T03:00:00Z,2025-03-11T14:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.018378,-34.947058,0,0,FALSE,2017,2025,9,5,5,5,262.5,1,1,12,Ipojuca,-8.44359,-35.01403,47.8524694940555,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,13635,13635,0,365,12,0,9.75,TRUE,TRUE,TRUE,TRUE
CEMADEN,261370104A,2021,IPOJUCA,Rua dos Milagres,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.01,-8.01,-35.016,-35.016,77514,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1694,0,-8.01,-35.016,0,0,FALSE,2017,2025,9,6,6,6,299.222222222222,1,1,12,Ipojuca,-8.44359,-35.01403,48.2135622769054,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10701,10701,0,361,12,0,12.6,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160613A,2021,IPOJUCA,Morro da Conceição,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.019,-8.019,-34.915,-34.915,61361,2017-07-13T16:30:00Z,2025-12-31T09:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,60,0,-8.019,-34.915,0,0,FALSE,2017,2025,9,6,5,5,296.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,48.4538280462327,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10656,10656,0,365,12,0,13.09,TRUE,TRUE,TRUE,TRUE
CEMADEN,260345405A,2021,IPOJUCA,Vila da Fábrica,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.999,-7.999,-34.98,-34.98,80373,2017-01-01T03:00:00Z,2025-10-16T11:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,248,0,-7.999,-34.98,0,0,FALSE,2017,2025,9,7,7,7,332.444444444444,1,1,12,Ipojuca,-8.44359,-35.01403,49.5778728709506,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10907,10907,0,365,12,0,12,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160607A,2021,IPOJUCA,Alto do Céu,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.012,-8.012,-34.892,-34.892,53785,2017-01-01T03:00:00Z,2025-09-22T07:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.012,-34.892,0,0,FALSE,2017,2025,9,2,2,2,233.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,49.8342804213884,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10201,10201,0,349,12,0,14.05,TRUE,TRUE,TRUE,TRUE
CEMADEN,261370101A,2021,IPOJUCA,Chã da Tábua,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.995,-7.995,-35.035,-35.035,94605,2017-01-01T03:00:00Z,2025-12-31T20:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1734,0,-7.995,-35.035,0,0,FALSE,2017,2025,9,8,9,8,355.222222222222,1,1,12,Ipojuca,-8.44359,-35.01403,49.9343591116119,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,10886,10886,0,365,12,0,13.21,TRUE,TRUE,TRUE,TRUE
CEMADEN,260790102A,2021,IPOJUCA,Cavaleiro 2 | Cavaleiro2,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.09,-8.09,-34.97,-34.97,74902,2017-01-01T03:00:00Z,2024-07-31T17:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.09,-34.97,0,0,FALSE,2017,2024,8,5,5,4,276.888888888889,1,1,12,Ipojuca,-8.44359,-35.01403,39.6148674959787,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,7387,7387,0,285,12,0,431.56,TRUE,TRUE,FALSE,FALSE
CEMADEN,261160605G,2021,IPOJUCA,UR3 - Ibura,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.114375,-8.114365,-34.949029,-34.949,40427,2019-10-01T00:10:00Z,2023-10-30T15:10:00Z,2019;2020;2021;2022;2023,0,0,0,0,-8.11437,-34.9490145,1.00000000013978e-05,2.90000000049417e-05,FALSE,2019,2023,5,1,4,1,278,1,1,12,Ipojuca,-8.44359,-35.01403,37.3001354098352,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,9004,9004,0,302,10,0,13.2,TRUE,FALSE,TRUE,FALSE
CEMADEN,260790101G,2021,IPOJUCA,Socorro,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.105114,-8.105084,-34.998358,-34.998349,37971,2019-10-01T00:10:00Z,2023-11-30T23:10:00Z,2019;2020;2021;2022;2023,0,0,0,0,-8.105099,-34.9983535,3.00000000006406e-05,9.00000000569889e-06,FALSE,2019,2023,5,1,4,2,265,1,1,12,Ipojuca,-8.44359,-35.01403,37.678042202259,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,9180,9180,0,307,11,0,14,TRUE,FALSE,TRUE,FALSE
INMET,A301,2021,IPOJUCA,RECIFE,"","",AUTOMATICA,Horaria,Desativada,11.3,-8.05916666,-8.05916666,-34.95916666,-34.95916666,42621,2017-01-01T03:00:00Z,2021-11-11T23:00:00Z,2017;2018;2019;2020;2021,1093,0,0,0,-8.05916666,-34.95916666,0,0,FALSE,2017,2021,5,4,5,4,355.2,0.938698630136986,0.974773575258259,12,Ipojuca,-8.44359,-35.01403,43.1702325218825,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,7557,7482,75,315,11,0,45.6,TRUE,FALSE,TRUE,FALSE
CEMADEN,260345402A,2021,IPOJUCA,Alberto Maia,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.02,-8.02,-35.003,-35.003,50013,2017-01-01T03:00:00Z,2025-07-27T16:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.02,-35.003,0,0,FALSE,2017,2025,9,3,4,3,220.555555555556,1,1,12,Ipojuca,-8.44359,-35.01403,47.1167623943068,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,9245,9245,0,303,10,0,13.71,TRUE,FALSE,TRUE,FALSE
CEMADEN,260720803A,2021,IPOJUCA,Porto de Galinhas,IPOJUCA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.507,-8.507,-35.004,-35.004,32805,2017-01-01T03:00:00Z,2020-01-24T09:50:00Z,2017;2018;2019;2020,0,0,2,0,-8.507,-35.004,0,0,FALSE,2017,2020,4,3,3,3,277,1,1,12,Ipojuca,-8.44359,-35.01403,7.13664869561147,>5-10 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260720805A,2021,IPOJUCA,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.368205,-8.368205,-35.13522,-35.13522,52095,2017-11-09T12:40:00Z,2025-12-30T19:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1564,0,-8.368205,-35.13522,0,0,FALSE,2017,2025,9,4,4,3,203.5,1,1,12,Ipojuca,-8.44359,-35.01403,15.7473789123554,>10-20 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,4626,4626,0,171,7,0,8.11,TRUE,FALSE,FALSE,FALSE
CEMADEN,260290202A,2021,IPOJUCA,Charneca,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.297,-8.297,-35.057,-35.057,64475,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1782,0,-8.297,-35.057,0,0,FALSE,2017,2025,9,3,3,3,239.666666666667,1,1,12,Ipojuca,-8.44359,-35.01403,16.9717066153013,>10-20 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,6905,6905,0,266,9,0,25.52,TRUE,FALSE,FALSE,FALSE
CEMADEN,260290201G,2021,IPOJUCA,Pirapama,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.282054,-8.282031,-35.064685,-35.064672,31017,2019-10-01T00:10:00Z,2025-10-24T10:30:00Z,2019;2020;2021;2023;2024;2025,0,0,390,0,-8.2820425,-35.0646785,2.30000000005504e-05,1.29999999955999e-05,FALSE,2019,2025,6,2,2,2,214.833333333333,1,1,12,Ipojuca,-8.44359,-35.01403,18.807621519499,>10-20 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,6287,6287,0,216,10,0,14.8,TRUE,FALSE,FALSE,FALSE
CEMADEN,261420402A,2021,IPOJUCA,SIRINHAEM - APAC,SIRINHAÉM,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.594572,-8.594572,-35.109969,-35.109969,34732,2017-11-24T16:40:00Z,2024-03-19T18:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,0,0,-8.594572,-35.109969,0,0,FALSE,2017,2024,8,2,2,2,161.625,1,1,12,Ipojuca,-8.44359,-35.01403,19.828256502838,>10-20 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,5293,5293,0,183,7,0,10.17,TRUE,FALSE,FALSE,FALSE
CEMADEN,260290206A,2021,IPOJUCA,CABO DE SANTO AGOSTINHO - APAC,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.280706,-8.280706,-35.159274,-35.159274,411,2019-05-02T14:10:00Z,2020-08-10T14:50:00Z,2019;2020,0,0,0,0,-8.280706,-35.159274,0,0,FALSE,2019,2020,2,0,0,0,16.5,1,1,12,Ipojuca,-8.44359,-35.01403,24.1528490149442,>20-30 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260520202H,2021,IPOJUCA,Escada | Rio Ipojuca,ESCADA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.3643,-8.3643,-35.2366,-35.2366,20628,2017-01-01T03:00:00Z,2019-01-23T17:40:00Z,2017;2018;2019,0,0,2,0,-8.3643,-35.2366,0,0,FALSE,2017,2019,3,1,1,1,159.5,1,1,12,Ipojuca,-8.44359,-35.01403,26.0220656658307,>20-30 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260520202A,2021,IPOJUCA,ESCADA - APAC,ESCADA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.355833,-8.355833,-35.234167,-35.234167,25898,2018-12-05T14:20:00Z,2022-03-24T13:30:00Z,2018;2019;2020;2021;2022,0,0,0,0,-8.355833,-35.234167,0,0,FALSE,2018,2022,5,2,2,2,185.8,1,1,12,Ipojuca,-8.44359,-35.01403,26.1077652433047,>20-30 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,5146,5146,0,184,7,0,9.13,TRUE,FALSE,FALSE,FALSE
CEMADEN,260790109A,2021,IPOJUCA,Barra de Jangada,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.22,-8.22,-34.932,-34.932,62494,2017-01-01T03:00:00Z,2024-06-12T23:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.22,-34.932,0,0,FALSE,2017,2024,8,4,4,3,265.5,1,1,12,Ipojuca,-8.44359,-35.01403,26.4494998101281,>20-30 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,7137,7137,0,230,8,0,20.18,TRUE,FALSE,FALSE,FALSE
CEMADEN,261190303A,2021,IPOJUCA,RIO FORMOSO - APAC,RIO FORMOSO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.67534,-8.67534,-35.160509,-35.160509,66036,2017-11-22T04:50:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1282,0,-8.67534,-35.160509,0,0,FALSE,2017,2025,9,5,5,5,259.666666666667,1,1,12,Ipojuca,-8.44359,-35.01403,30.3887898303117,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,3795,3795,0,162,6,0,12,TRUE,FALSE,FALSE,FALSE
CEMADEN,260790110A,2021,IPOJUCA,Cajueiro Seco,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.168,-8.168,-34.928,-34.928,26155,2017-01-01T03:00:00Z,2020-04-08T05:50:00Z,2017;2018;2019;2020,0,0,2,0,-8.168,-34.928,0,0,FALSE,2017,2020,4,3,1,1,252,1,1,12,Ipojuca,-8.44359,-35.01403,32.0728999810317,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261160611G,2021,IPOJUCA,UR12 - COHAB II,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.125,-8.125,-34.954,-34.954,27170,2021-03-15T19:20:00Z,2024-08-10T06:10:00Z,2021;2022;2023;2024,0,0,0,0,-8.125,-34.954,0,0,FALSE,2021,2024,4,1,1,1,227.75,1,1,12,Ipojuca,-8.44359,-35.01403,36.0361908879848,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,8920,8920,0,292,10,0,13.8,TRUE,FALSE,FALSE,FALSE
CEMADEN,261160607G,2021,IPOJUCA,UR2 - COHAB,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.122034,-8.121034,-34.9526,-34.952593,9264,2019-10-01T00:10:00Z,2021-03-15T18:10:00Z,2019;2020;2021,0,0,0,0,-8.121534,-34.9525965,0.000999999999999446,6.99999999653755e-06,FALSE,2019,2021,3,0,0,0,118.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,36.4434666215733,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,31,31,0,2,1,0,1.2,TRUE,FALSE,FALSE,FALSE
