data_local,cod_estacao,nome_estacao,municipios,latitude,longitude,distancia_gaibu_km,pct_dias_precip_com_valor,pct_overlap_primario,pct_overlap_sens_1,pct_overlap_sens_2,precip_diaria_mm,n_registros_validos,n_registros_00h_relocados,n_registros_chuva,max_acumulado_intervalo_mm,n_obs_validas,maior_gap_dia_min,cobertura_60,cobertura_70,cobertura_90,dia_mp10_valido,media_mp10,tem_precipitacao
2019-04-09,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,54.5652173913044,TRUE
2019-04-10,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,68.7083333333333,TRUE
2019-04-11,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,49.8333333333333,TRUE
2019-04-12,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,37.08,48,1,30,8.32,48,60,TRUE,TRUE,TRUE,TRUE,10.7058823529412,TRUE
2019-04-13,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,2.18,27,1,4,1.58,27,70,FALSE,TRUE,TRUE,TRUE,25.95,TRUE
2019-04-14,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,30.7083333333333,TRUE
2019-04-15,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,33.5,TRUE
2019-04-16,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,46.3888888888889,TRUE
2019-04-17,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,3.75,26,1,3,1.97,26,60,TRUE,TRUE,TRUE,TRUE,29.8333333333333,TRUE
2019-04-18,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,28.0952380952381,TRUE
2019-04-19,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,25.7916666666667,TRUE
2019-04-20,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,47.96,41,1,21,17.69,41,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-04-21,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,1.58,27,1,4,0.79,27,60,TRUE,TRUE,TRUE,TRUE,35.6,TRUE
2019-04-22,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-04-23,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,12.84,39,1,18,2.36,39,60,TRUE,TRUE,TRUE,TRUE,25.625,TRUE
2019-04-24,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,9.87,37,1,15,1.57,37,60,TRUE,TRUE,TRUE,TRUE,15.9375,TRUE
2019-04-25,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,9.86,31,1,10,4.14,31,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-04-26,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,25.5217391304348,TRUE
2019-04-27,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0.2,25,1,1,0.2,25,60,TRUE,TRUE,TRUE,TRUE,36.7727272727273,TRUE
2019-04-28,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,39.1666666666667,TRUE
2019-04-29,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,12.6,29,1,8,4.33,29,60,TRUE,TRUE,TRUE,TRUE,33.5,TRUE
2019-04-30,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,22.42,29,1,7,9.17,29,60,TRUE,TRUE,TRUE,TRUE,41.4117647058824,TRUE
2019-05-01,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,41.125,TRUE
2019-05-02,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,55,TRUE
2019-05-03,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,62.2916666666667,TRUE
2019-05-04,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0.2,25,1,1,0.2,25,60,TRUE,TRUE,TRUE,TRUE,49.2916666666667,TRUE
2019-05-05,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,41.8333333333333,TRUE
2019-05-06,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,54.3157894736842,TRUE
2019-05-07,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,52.1304347826087,TRUE
2019-05-08,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,12.2,39,1,18,2.16,39,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-05-09,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,5.72,32,1,9,2.76,32,60,TRUE,TRUE,TRUE,TRUE,42.1875,TRUE
2019-05-10,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,5.91,28,1,5,2.17,28,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-05-11,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,23,1,0,0,23,120,FALSE,FALSE,FALSE,TRUE,48.3809523809524,TRUE
2019-05-12,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0.59,25,1,1,0.59,25,60,TRUE,TRUE,TRUE,TRUE,37.9565217391304,TRUE
2019-05-13,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,95.75,TRUE
2019-05-14,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,104.0625,TRUE
2019-05-15,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,72.5833333333333,TRUE
2019-05-16,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,57.8333333333333,TRUE
2019-05-17,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,49.0909090909091,TRUE
2019-05-18,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,1.8,24,0,2,1.38,25,120,FALSE,FALSE,FALSE,TRUE,43.0909090909091,TRUE
2019-05-19,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,11.25,31,1,8,6.92,30,120,FALSE,FALSE,FALSE,TRUE,22.3529411764706,TRUE
2019-05-20,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,26.22,47,1,27,8.89,47,60,TRUE,TRUE,TRUE,TRUE,24.9047619047619,TRUE
2019-05-21,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,20.66,42,1,23,2.75,42,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-05-22,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,63.5,TRUE
2019-05-23,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0.2,25,1,1,0.2,25,60,TRUE,TRUE,TRUE,TRUE,42.4166666666667,TRUE
2019-05-24,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,23,1,0,0,23,120,FALSE,FALSE,FALSE,TRUE,47.6666666666667,TRUE
2019-05-25,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,50.6666666666667,TRUE
2019-05-26,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,2.2,30,1,7,0.59,30,60,TRUE,TRUE,TRUE,TRUE,30,TRUE
2019-05-27,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,21.2,37,1,14,9.57,37,60,TRUE,TRUE,TRUE,TRUE,32.0588235294118,TRUE
2019-05-28,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,4.73,30,1,8,1.58,30,60,TRUE,TRUE,TRUE,TRUE,51.2857142857143,TRUE
2019-05-29,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,12.86,31,1,7,7.15,31,60,TRUE,TRUE,TRUE,TRUE,20.95,TRUE
2019-05-30,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,31.8333333333333,TRUE
2019-05-31,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,4.93,29,0,5,2.36,30,60,TRUE,TRUE,TRUE,TRUE,38.5416666666667,TRUE
2019-06-01,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0.4,26,1,2,0.2,25,60,TRUE,TRUE,TRUE,TRUE,42.2222222222222,TRUE
2019-06-02,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,40.0833333333333,TRUE
2019-06-03,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,1.57,27,1,3,0.59,27,60,TRUE,TRUE,TRUE,TRUE,34.9047619047619,TRUE
2019-06-04,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,1.58,26,1,2,0.79,26,60,TRUE,TRUE,TRUE,TRUE,40.1578947368421,TRUE
2019-06-05,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0.2,25,1,1,0.2,25,60,TRUE,TRUE,TRUE,TRUE,29.35,TRUE
2019-06-06,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,1.19,27,1,4,0.59,27,80,FALSE,FALSE,TRUE,TRUE,37.1111111111111,TRUE
2019-06-07,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,49.5263157894737,TRUE
2019-06-08,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,1.38,24,1,2,0.79,24,60,TRUE,TRUE,TRUE,TRUE,42.8571428571429,TRUE
2019-06-09,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,1.78,28,1,5,0.79,28,60,TRUE,TRUE,TRUE,TRUE,37.1176470588235,TRUE
2019-06-10,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0.59,24,1,1,0.59,24,70,FALSE,TRUE,TRUE,TRUE,37.8333333333333,TRUE
2019-06-11,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,41.1666666666667,TRUE
2019-06-12,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,10.82,34,1,10,2.75,34,60,TRUE,TRUE,TRUE,TRUE,32.625,TRUE
2019-06-13,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,52.03,59,1,42,5.32,59,60,TRUE,TRUE,TRUE,TRUE,26.25,TRUE
2019-06-14,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0.2,25,1,1,0.2,25,60,TRUE,TRUE,TRUE,TRUE,51.7083333333333,TRUE
2019-06-15,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,41.2083333333333,TRUE
2019-06-16,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,71.2,96,1,87,2.16,96,70,FALSE,TRUE,TRUE,TRUE,20.7647058823529,TRUE
2019-06-17,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,35.38,51,1,31,3.35,51,70,FALSE,TRUE,TRUE,FALSE,,TRUE
2019-06-18,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,3.07,24,1,3,2.67,24,90,FALSE,FALSE,TRUE,TRUE,24.6363636363636,TRUE
2019-06-19,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,1.57,26,1,2,0.98,26,60,TRUE,TRUE,TRUE,TRUE,19.4166666666667,TRUE
2019-06-20,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0.2,24,1,1,0.2,24,60,TRUE,TRUE,TRUE,TRUE,33.7826086956522,TRUE
2019-06-21,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,23,1,0,0,23,120,FALSE,FALSE,FALSE,TRUE,45,TRUE
2019-06-22,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,53.2083333333333,TRUE
2019-06-23,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,1.18,25,1,1,1.18,25,60,TRUE,TRUE,TRUE,TRUE,63,TRUE
2019-06-24,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,7.48,30,0,8,3.74,31,60,TRUE,TRUE,TRUE,TRUE,58.4166666666667,TRUE
2019-06-25,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,2.56,29,1,5,0.98,28,60,TRUE,TRUE,TRUE,TRUE,43.75,TRUE
2019-06-26,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,14.37,37,1,16,2.76,37,60,TRUE,TRUE,TRUE,TRUE,27.1818181818182,TRUE
2019-06-27,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,4.54,36,1,13,0.59,36,60,TRUE,TRUE,TRUE,TRUE,35.5238095238095,TRUE
2019-06-28,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,15.01,41,1,20,3.37,41,60,TRUE,TRUE,TRUE,TRUE,37.4782608695652,TRUE
2019-06-29,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,11.71,32,1,10,5.59,32,60,TRUE,TRUE,TRUE,TRUE,33.9583333333333,TRUE
2019-06-30,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,6.71,32,1,9,3.94,32,60,TRUE,TRUE,TRUE,TRUE,30.875,TRUE
2019-07-01,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,1.19,28,1,5,0.39,28,60,TRUE,TRUE,TRUE,TRUE,49.5416666666667,TRUE
2019-07-02,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,53.875,TRUE
2019-07-03,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,30.96,44,1,24,6.9,44,60,TRUE,TRUE,TRUE,TRUE,18.0454545454545,TRUE
2019-07-04,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,39.2083333333333,TRUE
2019-07-05,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,73.6666666666667,TRUE
2019-07-06,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,24,1,0,0,24,60,TRUE,TRUE,TRUE,TRUE,60.6666666666667,TRUE
2019-07-07,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0.99,25,1,2,0.79,25,120,FALSE,FALSE,FALSE,TRUE,49.5416666666667,TRUE
2019-07-08,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,3.75,27,1,4,2.17,27,60,TRUE,TRUE,TRUE,TRUE,33.0952380952381,TRUE
2019-07-09,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,1.58,25,1,3,1.18,25,120,FALSE,FALSE,FALSE,TRUE,44.3333333333333,TRUE
2019-07-10,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,5.17,32,1,11,0.98,32,70,FALSE,TRUE,TRUE,TRUE,39.9166666666667,TRUE
2019-07-11,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,1,27,1,5,0.2,27,150,FALSE,FALSE,FALSE,TRUE,35.6666666666667,TRUE
2019-07-12,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,23,1,0,0,23,120,FALSE,FALSE,FALSE,TRUE,65.0833333333333,TRUE
2019-07-13,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,40.05,50,1,33,7.1,50,70,FALSE,TRUE,TRUE,TRUE,21.6190476190476,TRUE
2019-07-14,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,26.78,52,1,31,3.54,52,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-07-15,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,0,15,0,0,0,16,4720,FALSE,FALSE,FALSE,TRUE,40.8260869565217,TRUE
2019-07-16,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,,,,,,0,,FALSE,FALSE,FALSE,TRUE,71.4166666666667,FALSE
2019-07-17,260290204A,Enseado dos Corais,CABO DE SANTO AGOSTINHO,-8.33,-34.956,0.116707872718135,96.5648854961832,72.9007633587786,77.0992366412214,77.8625954198473,,,,,,0,,FALSE,FALSE,FALSE,TRUE,54.125,FALSE
